date,ret,pos,scale
2013-04-18,0.0,0.0,
2013-04-19,0.0,0.0,
2013-04-22,-0.0,0.0,
2013-04-23,-0.0,0.0,
2013-04-24,-0.0,0.0,
2013-04-25,0.0,0.0,
2013-04-26,0.0,0.0,
2013-04-29,-0.0,0.0,
2013-04-30,-0.0,0.0,
2013-05-01,-0.0,0.0,
2013-05-02,-0.0,0.0,
2013-05-03,0.0,0.0,
2013-05-06,0.0,0.0,
2013-05-07,-0.0,0.0,
2013-05-08,-0.0,0.0,
2013-05-09,0.0,0.0,
2013-05-10,-0.0,0.0,
2013-05-13,-0.0,0.0,
2013-05-14,0.0,0.0,
2013-05-15,0.0,0.0,
2013-05-16,-0.0,0.0,
2013-05-17,0.0,0.0,
2013-05-20,-0.0,0.0,
2013-05-21,-0.0,0.0,
2013-05-22,0.0,0.0,
2013-05-23,0.0,0.0,
2013-05-24,0.0,0.0,
2013-05-28,0.0,0.0,
2013-05-29,-0.0,0.0,
2013-05-30,-0.0,0.0,
2013-05-31,-0.0,0.0,
2013-06-03,-0.0,0.0,
2013-06-04,0.0,0.0,
2013-06-05,-0.0,0.0,
2013-06-06,-0.0,0.0,
2013-06-07,-0.0,0.0,
2013-06-10,-0.0,0.0,
2013-06-11,-0.0,0.0,
2013-06-12,-0.0,0.0,
2013-06-13,0.0,0.0,
2013-06-14,0.0,0.0,
2013-06-17,-0.0,0.0,
2013-06-18,0.0,0.0,
2013-06-19,0.0,0.0,
2013-06-20,-0.0,0.0,
2013-06-21,0.0,0.0,
2013-06-24,-0.0,0.0,
2013-06-25,-0.0,0.0,
2013-06-26,-0.0,0.0,
2013-06-27,-0.0,0.0,
2013-06-28,0.0,0.0,
2013-07-01,-0.0,0.0,
2013-07-02,0.0,0.0,
2013-07-03,0.0,0.0,
2013-07-05,0.0,0.0,
2013-07-08,-0.0,0.0,
2013-07-09,0.0,0.0,
2013-07-10,-0.0,0.0,
2013-07-11,0.0,0.0,
2013-07-12,0.0,0.0,
2013-07-15,-0.0,0.0,
2013-07-16,0.0,0.0,
2013-07-17,-0.0,0.0,
2013-07-18,-0.0,0.0,
2013-07-19,0.0,0.0,
2013-07-22,-0.0,0.0,
2013-07-23,-0.0,0.0,
2013-07-24,0.0,0.0,
2013-07-25,-0.0,0.0,
2013-07-26,0.0,0.0,
2013-07-29,-0.0,0.0,
2013-07-30,0.0,0.0,
2013-07-31,-0.0,0.0,
2013-08-01,-0.0,0.0,
2013-08-02,-0.0,0.0,
2013-08-05,-0.0,0.0,
2013-08-06,-0.0,0.0,
2013-08-07,-0.0,0.0,
2013-08-08,0.0,0.0,
2013-08-09,-0.0,0.0,
2013-08-12,0.0,0.0,
2013-08-13,0.0,0.0,
2013-08-14,0.0,0.0,
2013-08-15,-0.0,0.0,
2013-08-16,-0.0,0.0,
2013-08-19,-0.0,0.0,
2013-08-20,0.0,0.0,
2013-08-21,0.0,0.0,
2013-08-22,-0.0,0.0,
2013-08-23,0.0,0.0,
2013-08-26,-0.0,0.0,
2013-08-27,0.0,0.0,
2013-08-28,0.0,0.0,
2013-08-29,0.0,0.0,
2013-08-30,-0.0,0.0,
2013-09-03,-0.0,0.0,
2013-09-04,0.0,0.0,
2013-09-05,-0.0,0.0,
2013-09-06,-0.0,0.0,
2013-09-09,-0.0,0.0,
2013-09-10,-0.0,0.0,
2013-09-11,-0.0,0.0,
2013-09-12,0.0,0.0,
2013-09-13,0.0,0.0,
2013-09-16,-0.0,0.0,
2013-09-17,-0.0,0.0,
2013-09-18,0.0,0.0,
2013-09-19,-0.0,0.0,
2013-09-20,0.0,0.0,
2013-09-23,-0.0,0.0,
2013-09-24,0.0,0.0,
2013-09-25,0.0,0.0,
2013-09-26,0.0,0.0,
2013-09-27,-0.0,0.0,
2013-09-30,-0.0,0.0,
2013-10-01,-0.0,0.0,
2013-10-02,-0.0,0.0,
2013-10-03,0.0,0.0,
2013-10-04,-0.0,0.0,
2013-10-07,0.0,0.0,
2013-10-08,-0.0,0.0,
2013-10-09,0.0,0.0,
2013-10-10,0.0,0.0,
2013-10-11,-0.0,0.0,
2013-10-14,-0.0,0.0,
2013-10-15,0.0,0.0,
2013-10-16,0.0,0.0,
2013-10-17,-0.0004196879763346751,0.8262607034088916,
2013-10-18,0.07295023286126015,0.0,
2013-10-21,0.0,0.0,
2013-10-22,0.0,0.0,
2013-10-23,-0.0,0.0,
2013-10-24,0.0,0.0,
2013-10-25,-0.0,0.0,
2013-10-28,0.0,0.0,
2013-10-29,-0.0,0.0,
2013-10-30,0.0,0.0,
2013-10-31,-0.0,0.0,
2013-11-01,-0.0,0.0,
2013-11-04,-0.0,0.0,
2013-11-05,0.0,0.0,
2013-11-06,-0.0,0.0,
2013-11-07,-0.0,0.0,
2013-11-08,0.0,0.0,
2013-11-11,0.0,0.0,
2013-11-12,0.0,0.0,
2013-11-13,0.0,0.0,
2013-11-14,0.0,0.0,
2013-11-15,-0.0,0.0,
2013-11-18,0.0,0.0,
2013-11-19,-0.0,0.0,
2013-11-20,0.0,0.0,
2013-11-21,0.0,0.0,
2013-11-22,0.0,0.0,
2013-11-25,-0.0,0.0,
2013-11-26,0.0,0.0,
2013-11-27,0.0,0.0,
2013-11-29,-0.0,0.0,
2013-12-02,-0.0,0.0,
2013-12-03,-0.0,0.0,
2013-12-04,-0.0,0.0,
2013-12-05,-0.0,0.0,
2013-12-06,0.0,0.0,
2013-12-09,-0.0,0.0,
2013-12-10,-0.0,0.0,
2013-12-11,0.0,0.0,
2013-12-12,-0.0,0.0,
2013-12-13,0.0,0.0,
2013-12-16,-0.0,0.0,
2013-12-17,-0.0,0.0,
2013-12-18,0.0,0.0,
2013-12-19,0.0,0.0,
2013-12-20,0.0,0.0,
2013-12-23,0.0,0.0,
2013-12-24,0.0,0.0,
2013-12-26,0.0,0.0,
2013-12-27,-0.0,0.0,
2013-12-30,-0.0,0.0,
2013-12-31,0.0,0.0,
2014-01-02,-0.0,0.0,
2014-01-03,-0.0,0.0,
2014-01-06,0.0,0.0,
2014-01-07,0.0,0.0,
2014-01-08,0.0,0.0,
2014-01-09,-0.0,0.0,
2014-01-10,-0.0,0.0,
2014-01-13,-0.0,0.0,
2014-01-14,-0.0,0.0,
2014-01-15,-0.0,0.0,
2014-01-16,-0.0,0.0,
2014-01-17,-0.00015086833895594864,0.2970220423195239,
2014-01-21,-0.010003934927977588,0.3715078089293192,
2014-01-22,0.0027713178586354177,0.30671933148810604,
2014-01-23,-0.006672880008445298,0.33991772464123854,
2014-01-24,0.02432080428083384,0.32709781231259444,
2014-01-27,-0.013037983155548579,0.3715078089293192,
2014-01-28,-0.01889262181034387,0.28778350921221013,
2014-01-29,0.023987300574495354,0.17607778893742002,
2014-01-30,-0.002749399754523963,0.36638764516379374,
2014-01-31,0.010481524553874818,0.2560771292734191,
2014-02-03,-0.039345548659151706,0.0,
2014-02-04,-5.675584820647577e-05,0.11173807615649917,
2014-02-05,0.005611350073096174,0.15994927924172475,
2014-02-06,0.005181350470096557,0.14929037598772427,
2014-02-07,0.004110581097850703,0.10556113910754328,
2014-02-10,-0.008125862715543202,0.02227464046077897,
2014-02-11,0.001378961514055516,0.13346770841346314,
2014-02-12,-0.0023548105979192564,0.08983653546758812,
2014-02-13,0.002984141212153,0.0930630795389531,
2014-02-14,0.006958970257103209,0.09396791415316004,
2014-02-18,-0.00492676362972775,0.0,
2014-02-19,-4.5420091409039655e-05,0.08942080496154682,
2014-02-20,0.006407366273667727,0.09073975415284535,
2014-02-21,-0.003444382010769972,0.0,
2014-02-24,-9.30977044857195e-06,0.018328610570626028,
2014-02-25,0.00018069088109344043,0.08774757934255162,
2014-02-26,-0.0017468550375493081,0.0905159858511795,
2014-02-27,-0.006569556613143761,0.1318666306970729,
2014-02-28,0.004226648407313264,0.14316337888915667,
2014-03-03,0.02918721702590226,0.05550173929414891,
2014-03-04,0.00013012034089108043,0.0174962126710616,
2014-03-05,-5.360663752250197e-05,0.020339339013756345,
2014-03-06,-9.506483446481212e-05,0.021574098372548502,
2014-03-07,0.00019017446839634207,0.022750693256149274,
2014-03-10,0.00016709106760420142,0.023409575490370017,
2014-03-11,0.0016804455413736233,0.0,
2014-03-12,0.0,0.0,
2014-03-13,-7.062615951790363e-05,0.13904525155087277,
2014-03-14,0.002457260877865154,0.03216588965167613,
2014-03-17,-0.0031286480558564496,0.03269089267812153,
2014-03-18,-0.001010646548995682,0.0,
2014-03-19,-1.1963450813056431e-05,0.023553043788204848,
2014-03-20,0.0020451366925531432,0.14193251344125032,
2014-03-21,0.001866936828325418,0.021292633870915966,
2014-03-24,-0.0007042014333565127,0.021802382007809835,
2014-03-25,0.00031363315243243165,0.021856904482419108,
2014-03-26,-0.00035862973139072794,0.02176387472719953,
2014-03-27,0.00030774752609093696,0.02180170964377443,
2014-03-28,-0.000373559437821431,0.023175059593775447,
2014-03-31,-0.0010237826114139772,0.023500757416909716,
2014-04-01,1.1958236382755968e-05,0.13060367349036361,
2014-04-02,-0.001479264573150633,0.13046579048663448,
2014-04-03,0.006576392664719242,0.12867718082006707,
2014-04-04,-0.0016427203090095383,0.02602445046627097,
2014-04-07,0.0003576298220161001,0.02585729229394771,
2014-04-08,7.238668819113977e-06,0.02560491305342998,
2014-04-09,1.780459997840998e-05,0.0,
2014-04-10,-0.0,0.0,
2014-04-11,-0.0,0.0,
2014-04-14,-1.6899830072844734e-05,0.033271540455913066,
2014-04-15,0.0007645054662003628,0.0,
2014-04-16,-2.5774363160143505e-05,0.050743277471532525,
2014-04-17,-0.0004088390881254373,0.058952558546613965,
2014-04-21,0.002338251793821524,0.07256180033016528,
2014-04-22,0.007511894288076594,0.3715078089293192,
2014-04-23,0.0056065027658447515,0.3715078089293192,
2014-04-24,-0.002360524341904544,0.3006138416244096,
2014-04-25,0.007136765183473942,0.3715078089293192,
2014-04-28,-0.02734514040452409,0.3004762822492003,
2014-04-29,0.005911266851067323,0.3715078089293192,
2014-04-30,-0.008080358171640477,0.3715078089293192,
2014-05-01,-0.02988051123116132,0.0,
2014-05-02,-0.0,0.0,
2014-05-05,-0.0,0.0,
2014-05-06,-0.0,0.0,
2014-05-07,0.0,0.0,
2014-05-08,0.0,0.0,
2014-05-09,-0.0,0.0,
2014-05-12,0.0,0.0,
2014-05-13,-0.0,0.0,
2014-05-14,0.0,0.0,
2014-05-15,0.0,0.0,
2014-05-16,-2.187245653568809e-05,0.04306139880463593,
2014-05-19,-0.0018348278928929894,0.042885711377475086,
2014-05-20,0.00046519521314120733,0.0,
2014-05-21,-0.0,0.0,
2014-05-22,-1.7963191047926056e-05,0.03536503237560442,
2014-05-23,-0.00010331674358079852,0.0,
2014-05-27,-0.0,0.0,
2014-05-28,0.0,0.0,
2014-05-29,-0.0,0.0,
2014-05-30,-0.0,0.0,
2014-06-02,-2.7856844975866023e-05,0.05484316354623623,
2014-06-03,-0.0009946865306179012,0.0,
2014-06-04,-1.9252081942613934e-05,0.03790253632452118,
2014-06-05,0.0020249975722561285,0.18052244567569728,
2014-06-06,-0.006670034995566314,0.0,
2014-06-09,-1.6986367341835664e-05,0.033441910704238964,
2014-06-10,-0.0005767173887285998,0.15409680409738272,
2014-06-11,0.007058439600416468,0.15102373507162373,
2014-06-12,0.009816624749077438,0.0,
2014-06-13,-0.00013300732967632013,0.26185818030025526,
2014-06-16,0.006733112633671652,0.0,
2014-06-17,-1.9166031308558772e-05,0.03773312413872508,
2014-06-18,0.0014508440433792925,0.3715078089293192,
2014-06-19,0.008343357357669385,0.18814928249597504,
2014-06-20,-0.007024959783303248,0.12869632438162262,
2014-06-23,0.0015440883632348462,0.2773052607917519,
2014-06-24,0.010108411204411537,0.27360016680917365,
2014-06-25,-0.02008221304181276,0.0,
2014-06-26,-0.00017124252056647594,0.3371337123652495,
2014-06-27,0.0037902126163993875,0.3715078089293192,
2014-06-30,-0.010613866810273244,0.3715078089293192,
2014-07-01,-0.017125807469912283,0.359103136349703,
2014-07-02,0.0007935224307245215,0.03582681627338372,
2014-07-03,8.870170354185866e-05,0.03714954861818439,
2014-07-07,-0.0008972560077995632,0.04020871822174367,
2014-07-08,-0.0016588097451078628,0.0,
2014-07-09,-1.4405937891431792e-05,0.02836169022375634,
2014-07-10,0.0002936661530590193,0.028835937586249548,
2014-07-11,0.0003550820322937644,0.030456082935763833,
2014-07-14,0.0007521301972441736,0.0,
2014-07-15,-2.429645157015967e-05,0.04783363902875185,
2014-07-16,-0.003611095221386319,0.05001746288977829,
2014-07-17,-0.004590296462377508,0.0,
2014-07-18,-0.0,0.0,
2014-07-21,-0.0,0.0,
2014-07-22,-0.0,0.0,
2014-07-23,0.0,0.0,
2014-07-24,-4.444823005073541e-05,0.08750745291238535,
2014-07-25,0.0061312802421177775,0.0,
2014-07-28,-0.0,0.0,
2014-07-29,0.0,0.0,
2014-07-30,-0.0,0.0,
2014-07-31,0.0,0.0,
2014-08-01,-0.00018870237913870184,0.3715078089293192,
2014-08-04,-0.017254578238766263,0.0,
2014-08-05,-5.451815506253361e-05,0.10733261777936305,
2014-08-06,0.008704726084684583,0.024079302965336148,
2014-08-07,0.0009214007868119427,0.1267938300458564,
2014-08-08,-0.007337207799604272,0.19148052677929348,
2014-08-11,-0.004441723658772776,0.02820957698626,
2014-08-12,-0.00042234540398166797,0.0,
2014-08-13,0.0,0.0,
2014-08-14,-6.125956618970304e-05,0.12060477093597785,
2014-08-15,-0.003092528074874517,0.021507292725009994,
2014-08-18,-0.0009976265153152043,0.10069061135827524,
2014-08-19,0.016937152143287452,0.13820784474168152,
2014-08-20,-0.0071361741289945055,0.16383162882261873,
2014-08-21,0.02757672050063962,0.0,
2014-08-22,-6.024086876719296e-05,0.11859921038541114,
2014-08-25,0.004465824597941752,0.12538627052829301,
2014-08-26,-0.00026776107474385676,0.0,
2014-08-27,-0.0,0.0,
2014-08-28,-4.536310420980188e-05,0.08930861141304745,
2014-08-29,-0.0020467505687302113,0.13953301030039045,
2014-09-02,-0.030600792162297635,0.0,
2014-09-03,-8.03553222548737e-05,0.1581995406892826,
2014-09-04,0.0008473230780984167,0.23256724268754497,
2014-09-05,0.005248271919830806,0.24821355524515787,
2014-09-08,-0.0013600955865256284,0.27605347294470267,
2014-09-09,-0.009877207447627693,0.28972103287560075,
2014-09-10,-0.0010004665515407425,0.26085522434646735,
2014-09-11,-0.015575439746990813,0.17815393160853366,
2014-09-12,0.0016658798507367169,0.02737229087770882,
2014-09-15,-0.0004682189990500707,0.0,
2014-09-16,-0.0,0.0,
2014-09-17,-1.0955439367985063e-05,0.021568521255720594,
2014-09-18,0.0007296569722305801,0.0,
2014-09-19,-1.7797391724039537e-05,0.03503861495670284,
2014-09-22,-0.0006330403830769061,0.2942795124544369,
2014-09-23,0.01788172133198925,0.29045291651638383,
2014-09-24,-0.00292656153323071,0.0,
2014-09-25,-6.53123633272455e-05,0.12858371530051457,
2014-09-26,-0.017789389234368763,0.0,
2014-09-29,-0.00011609193110439463,0.22855598936177693,
2014-09-30,-0.005746096887658934,0.23407536795563136,
2014-10-01,-0.04307579365648489,0.0,
2014-10-02,-0.0,0.0,
2014-10-03,-5.0341367063382366e-05,0.09910956640603402,
2014-10-06,0.002525472566563159,0.10099370677454034,
2014-10-07,0.00017749860068598628,0.021494477131324383,
2014-10-08,-0.00037788904197210116,0.022304510803277437,
2014-10-09,-0.00030489984659544004,0.022026496370355465,
2014-10-10,-0.0003185515337182223,0.10731714567879988,
2014-10-13,-0.00019202954240375234,0.10726194748637607,
2014-10-14,0.004046402657464926,0.10915246484835095,
2014-10-15,-0.00688097190005259,0.024117515812056945,
2014-10-16,0.00141956730806041,0.15273075945768944,
2014-10-17,0.009011201107023211,0.023109908109157626,
2014-10-20,-0.001543242249328527,0.0,
2014-10-21,-1.2028293303898637e-05,0.023680702442050443,
2014-10-22,0.00016687573712796588,0.0,
2014-10-23,0.0,0.0,
2014-10-24,0.0,0.0,
2014-10-27,-2.2535858209472912e-05,0.044367470849899796,
2014-10-28,0.0017145576610832166,0.0,
2014-10-29,-2.16805132448778e-05,0.04268351045085317,
2014-10-30,0.0001250917849858719,0.22737240036239253,
2014-10-31,-0.0022095324805529114,0.3715078089293192,
2014-11-03,-0.0009852033827752588,0.3715078089293192,
2014-11-04,-0.004671295345241703,0.3715078089293192,
2014-11-05,-0.033893686007589595,0.0,
2014-11-06,0.0,0.0,
2014-11-07,-0.00018870237913870184,0.3715078089293192,
2014-11-10,-0.0032396989866732067,0.3715078089293192,
2014-11-11,-0.012023293990102357,0.3715078089293192,
2014-11-12,0.013737231837095151,0.3715078089293192,
2014-11-13,-0.028874612107056174,0.3715078089293192,
2014-11-14,0.007145620193071225,0.32974795660304596,
2014-11-17,-0.009709318206177622,0.35059433512313193,
2014-11-18,0.02737744373601643,0.23923524100415963,
2014-11-19,-0.004233734922179364,0.3715078089293192,
2014-11-20,-0.028148761471101482,0.3715078089293192,
2014-11-21,0.005310962011440506,0.20418661879469366,
2014-11-24,-0.000573848847381462,0.20248126027631524,
2014-11-25,0.021629074591423107,0.20906780234688127,
2014-11-26,0.006943690338458285,0.35527083294409195,
2014-11-28,0.035521956204032194,0.24185957746501022,
2014-12-01,-0.058296875422496085,0.0,
2014-12-02,-1.624717334762747e-05,0.03198662252814158,
2014-12-03,-0.0019229703175871855,0.0,
2014-12-04,-5.077707125246985e-05,0.09996735902830002,
2014-12-05,0.0014638564002574825,0.0,
2014-12-08,0.0,0.0,
2014-12-09,0.0,0.0,
2014-12-10,0.0,0.0,
2014-12-11,0.0,0.0,
2014-12-12,0.0,0.0,
2014-12-15,0.0,0.0,
2014-12-16,-0.0,0.0,
2014-12-17,0.0,0.0,
2014-12-18,0.0,0.0,
2014-12-19,-0.00016459677283577932,0.32404989652044053,
2014-12-22,0.009102750188451247,0.03364641691200572,
2014-12-23,-0.0007766107161261478,0.13896256204865154,
2014-12-24,-0.011999594349117524,0.03270760784102542,
2014-12-26,0.0017286625215067871,0.02439271068455727,
2014-12-29,-0.002137727282929494,0.0,
2014-12-30,-5.7324458109899545e-05,0.11285752690386473,
2014-12-31,0.0001446973547354348,0.20202052682808003,
2015-01-02,-0.0,0.0,
2015-01-05,0.0,0.0,
2015-01-06,-0.00022341906390906105,0.43985628207096394,
2015-01-07,-0.04859443557395978,0.0,
2015-01-08,0.0,0.0,
2015-01-09,-0.0,0.0,
2015-01-12,0.0,0.0,
2015-01-13,-0.0,0.0,
2015-01-14,0.0,0.0,
2015-01-15,0.0,0.0,
2015-01-16,-0.00022341906390906105,0.43985628207096394,
2015-01-20,0.015330961405891104,0.43985628207096394,
2015-01-21,-0.02517006320389926,0.43985628207096394,
2015-01-22,0.05025503676659449,0.43985628207096394,
2015-01-23,0.04428852176405901,0.0,
2015-01-26,-0.0,0.0,
2015-01-27,0.0,0.0,
2015-01-28,0.0,0.0,
2015-01-29,-0.0,0.0,
2015-01-30,-0.0,0.0,
2015-02-02,-0.00022341906390906105,0.43985628207096394,
2015-02-03,-0.020679198161473716,0.0,
2015-02-04,0.0,0.0,
2015-02-05,-0.0,0.0,
2015-02-06,0.0,0.0,
2015-02-09,-0.0,0.0,
2015-02-10,0.0,0.0,
2015-02-11,0.0,0.0,
2015-02-12,0.0,0.0,
2015-02-13,0.0,0.0,
2015-02-17,-0.0,0.0,
2015-02-18,0.0,0.0,
2015-02-19,0.0,0.0,
2015-02-20,0.0,0.0,
2015-02-23,0.0,0.0,
2015-02-24,-0.0,0.0,
2015-02-25,0.0,0.0,
2015-02-26,0.0,0.0,
2015-02-27,0.0,0.0,
2015-03-02,-0.0,0.0,
2015-03-03,0.0,0.0,
2015-03-04,-0.0,0.0,
2015-03-05,-0.0,0.0,
2015-03-06,0.0,0.0,
2015-03-09,-0.0,0.0,
2015-03-10,-0.0,0.0,
2015-03-11,0.0,0.0,
2015-03-12,0.0,0.0,
2015-03-13,-0.0,0.0,
2015-03-16,-0.0,0.0,
2015-03-17,0.0,0.0,
2015-03-18,0.0,0.0,
2015-03-19,-0.0,0.0,
2015-03-20,-0.0,0.0,
2015-03-23,-0.0,0.0,
2015-03-24,-0.0,0.0,
2015-03-25,-0.0,0.0,
2015-03-26,-0.0,0.0,
2015-03-27,-0.0,0.0,
2015-03-30,0.0,0.0,
2015-03-31,0.0,0.0,
2015-04-01,-0.0,0.0,
2015-04-02,-0.0,0.0,
2015-04-06,0.0,0.0,
2015-04-07,-0.0,0.0,
2015-04-08,-0.0,0.0,
2015-04-09,0.0,0.0,
2015-04-10,0.0,0.0,
2015-04-13,-0.0,0.0,
2015-04-14,-0.0,0.0,
2015-04-15,0.0,0.0,
2015-04-16,-0.0,0.0,
2015-04-17,0.0,0.0,
2015-04-20,-0.0,0.0,
2015-04-21,-0.0,0.0,
2015-04-22,0.0,0.0,
2015-04-23,0.0,0.0,
2015-04-24,0.0,0.0,
2015-04-27,0.0,0.0,
2015-04-28,-0.0,0.0,
2015-04-29,-0.0,0.0,
2015-04-30,0.0,0.0,
2015-05-01,0.0,0.0,
2015-05-04,-0.0,0.0,
2015-05-05,-0.0,0.0,
2015-05-06,-0.0,0.0,
2015-05-07,-0.0,0.0,
2015-05-08,-0.0,0.0,
2015-05-11,-0.0,0.0,
2015-05-12,0.0,0.0,
2015-05-13,0.0,0.0,
2015-05-14,0.0,0.0,
2015-05-15,0.0,0.0,
2015-05-18,-0.0,0.0,
2015-05-19,0.0,0.0,
2015-05-20,-0.0,0.0,
2015-05-21,-0.0,0.0,
2015-05-22,-0.0,0.0,
2015-05-26,-0.0,0.0,
2015-05-27,-0.0,0.0,
2015-05-28,0.0,0.0,
2015-05-29,0.0,0.0,
2015-06-01,-0.0,0.0,
2015-06-02,-0.0,0.0,
2015-06-03,0.0,0.0,
2015-06-04,-0.0,0.0,
2015-06-05,0.0,0.0,
2015-06-08,0.0,0.0,
2015-06-09,0.0,0.0,
2015-06-10,0.0,0.0,
2015-06-11,0.0,0.0,
2015-06-12,-0.0,0.0,
2015-06-15,-0.0,0.0,
2015-06-16,0.0,0.0,
2015-06-17,-0.0,0.0,
2015-06-18,-0.0,0.0,
2015-06-19,-0.0,0.0,
2015-06-22,-0.0,0.0,
2015-06-23,0.0,0.0,
2015-06-24,-0.0,0.0,
2015-06-25,-0.0,0.0,
2015-06-26,0.0,0.0,
2015-06-29,0.0,0.0,
2015-06-30,0.0,0.0,
2015-07-01,-0.0,0.0,
2015-07-02,0.0,0.0,
2015-07-06,-0.0,0.0,
2015-07-07,0.0,0.0,
2015-07-08,0.0,0.0,
2015-07-09,0.0,0.0,
2015-07-10,-0.0,0.0,
2015-07-13,-0.0,0.0,
2015-07-14,-0.0,0.0,
2015-07-15,-0.0,0.0,
2015-07-16,0.0,0.0,
2015-07-17,0.0,0.0,
2015-07-20,0.0,0.0,
2015-07-21,-0.0,0.0,
2015-07-22,-0.0,0.0,
2015-07-23,0.0,0.0,
2015-07-24,-0.0,0.0,
2015-07-27,0.0,0.0,
2015-07-28,-0.0,0.0,
2015-07-29,-0.0,0.0,
2015-07-30,0.0,0.0,
2015-07-31,0.0,0.0,
2015-08-03,-0.0,0.0,
2015-08-04,-0.0,0.0,
2015-08-05,0.0,0.0,
2015-08-06,0.0,0.0,
2015-08-07,0.0,0.0,
2015-08-10,0.0,0.0,
2015-08-11,0.0,0.0,
2015-08-12,0.0,0.0,
2015-08-13,-0.0,0.0,
2015-08-14,-0.0,0.0,
2015-08-17,-0.0,0.0,
2015-08-18,-0.0,0.0,
2015-08-19,-0.0,0.0,
2015-08-20,-0.0,0.0,
2015-08-21,0.0,0.0,
2015-08-24,-0.0,0.0,
2015-08-25,-0.0,0.0,
2015-08-26,-0.0,0.0,
2015-08-27,0.0,0.0,
2015-08-28,0.0,0.0,
2015-08-31,0.0,0.0,
2015-09-01,-0.0,0.0,
2015-09-02,0.0,0.0,
2015-09-03,-0.0,0.0,
2015-09-04,-0.0,0.0,
2015-09-08,-0.0,0.0,
2015-09-09,-0.0,0.0,
2015-09-10,-0.0,0.0,
2015-09-11,0.0,0.0,
2015-09-14,-0.0,0.0,
2015-09-15,0.0,0.0,
2015-09-16,-0.0,0.0,
2015-09-17,-0.0,0.0,
2015-09-18,0.0,0.0,
2015-09-21,-0.0,0.0,
2015-09-22,0.0,0.0,
2015-09-23,0.0,0.0,
2015-09-24,-0.0,0.0,
2015-09-25,-0.00022341906390906105,0.43985628207096394,
2015-09-28,-0.019591975378619966,0.43985628207096394,
2015-09-29,-0.0032503228023519795,0.43985628207096394,
2015-09-30,0.03230643634117931,0.43985628207096394,
2015-10-01,-0.005660906001097763,0.0,
2015-10-02,-0.0,0.0,
2015-10-05,-0.00022341906390906105,0.43985628207096394,
2015-10-06,0.0010008574760418559,0.0,
2015-10-07,-0.0,0.0,
2015-10-08,-0.00022341906390906105,0.43985628207096394,
2015-10-09,-0.0032304738815991164,0.43985628207096394,
2015-10-12,-0.0260637978261477,0.43985628207096394,
2015-10-13,-0.024422740499413485,0.0,
2015-10-14,0.0,0.0,
2015-10-15,-0.00022341906390906105,0.43985628207096394,
2015-10-16,-0.005014714552045056,0.43985628207096394,
2015-10-19,-0.047837068078151856,0.0,
2015-10-20,0.0,0.0,
2015-10-21,-0.00022341906390906105,0.43985628207096394,
2015-10-22,0.026301617017937384,0.43985628207096394,
